Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.apache.xerces.impl.xs.traversers.XSAttributeChecker,0,18,6,11,0,2,0,19,10,78,0,0,3,147
org.apache.xerces.impl.xs.traversers.XSDHandler,1,31,8,26,0,2,0,35,13,102,0,2,5,225
org.apache.xerces.impl.xs.traversers.XSDocumentInfo,0,15,3,10,0,0,0,15,9,12,0,0,2,66
org.apache.xerces.xinclude.XIncludeTextReader,0,1,0,1,0,0,0,1,1,0,0,0,1,5
org.apache.xerces.impl.io.ASCIIReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.io.UTF16Reader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.io.UTF8Reader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.EncodingMap,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.XIncludeHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.SAXParser,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.AbstractSAXParser,0,6,4,12,0,0,0,19,10,12,0,0,4,67
org.apache.xerces.parsers.ObjectFactory,0,7,0,3,0,0,0,3,2,0,0,0,1,16
org.apache.xerces.impl.xs.opti.DefaultNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xml.serialize.XMLSerializer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.NamespaceSupport,0,13,4,16,0,0,0,20,11,10,0,2,5,81
org.apache.xml.serialize.BaseMarkupSerializer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xml.serialize.ElementState,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xml.serialize.Method,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xml.serialize.DOMSerializerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xml.serialize.EncodingInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.SAXInputSource,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.wml.dom.WMLHeadElementImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.SchemaDVFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,1,26,7,20,0,2,0,30,13,95,0,2,4,200
org.apache.xerces.impl.xs.util.ObjectListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.StringListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.XSNamedMap4Types,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.XSNamedMapImpl,0,7,4,13,0,0,0,16,6,10,0,2,4,62
org.apache.xerces.parsers.DOMParser,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.XML11Configuration,1,11,2,10,0,0,0,12,7,9,0,0,2,54
org.apache.xerces.impl.xs.XSAnnotationImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.XSAttributeDecl,0,13,5,9,0,2,0,15,8,76,0,0,2,130
org.apache.xerces.impl.xs.XSAttributeGroupDecl,0,12,1,10,0,0,0,12,8,12,0,0,2,57
org.apache.xerces.impl.xs.XSNotationDecl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.XSModelImpl,0,17,6,9,0,2,0,16,8,76,0,0,2,136
org.apache.xerces.impl.xs.XSAttributeUseImpl,0,18,5,10,0,2,0,17,8,76,0,0,2,138
org.apache.xerces.impl.xs.opti.SchemaParsingConfig,0,10,2,8,0,0,0,11,8,9,0,0,2,50
org.apache.xerces.impl.XML11DTDScannerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XML11NSDocumentScannerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLDTDScannerImpl,0,9,4,13,0,0,0,16,6,10,0,2,3,63
org.apache.xerces.impl.XMLNSDocumentScannerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLVersionDetector,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.validation.ValidationManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.BasicParserConfiguration,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLDocumentScannerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.SchemaDOMParser,0,28,8,21,0,2,0,31,13,111,0,2,5,221
org.apache.xerces.util.XMLAttributesImpl,0,5,0,4,0,0,0,6,3,1,0,0,2,21
org.apache.xerces.impl.xs.opti.DefaultXMLDocumentHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.xs.QNameDV,0,11,2,9,0,0,0,13,10,11,0,0,2,58
org.apache.xerces.impl.dv.xs.TypeValidator,0,19,6,12,0,2,0,19,10,60,0,0,3,131
org.apache.xerces.dom.DOMImplementationSourceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.CoreDOMImplementationImpl,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.xerces.dom.DOMImplementationImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.DOMImplementationListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
