Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.apache.xerces.impl.dv.dtd.XML11NMTOKENDatatypeValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.LCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.stax.events.StartElementImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.stax.DefaultNamespaceContext,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,0,5,0,2,0,0,0,2,2,0,0,0,0,11
org.apache.xerces.impl.xpath.XPathException,0,0,0,0,0,0,0,1,1,2,0,0,0,4
org.apache.xerces.impl.xs.identity.Field,0,4,0,1,0,0,0,2,3,0,0,0,1,11
org.apache.xerces.impl.xs.identity.IdentityConstraint,0,3,1,4,0,0,0,3,5,2,0,0,1,19
org.apache.xerces.impl.xs.identity.Selector,0,3,0,0,0,0,0,1,2,0,0,0,0,6
org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,0,8,3,4,0,2,0,3,2,2,0,0,0,24
org.apache.xerces.impl.xs.traversers.XSAttributeChecker,0,9,1,2,0,4,0,12,9,9,0,0,0,46
org.apache.xerces.impl.xs.traversers.XSDHandler,0,29,8,6,0,2,0,22,11,16,0,0,1,95
org.apache.xerces.impl.xs.traversers.XSDocumentInfo,0,2,0,2,0,2,0,13,9,8,0,0,0,36
org.apache.xerces.xinclude.XIncludeTextReader,0,9,1,1,0,0,0,3,0,5,0,0,1,20
org.apache.xerces.impl.io.ASCIIReader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.io.UTF16Reader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.io.UTF8Reader,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.EncodingMap,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.XIncludeHandler,0,14,2,0,0,2,0,4,0,9,0,0,0,31
org.apache.xerces.parsers.SAXParser,0,1,0,1,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.parsers.AbstractSAXParser,0,3,2,0,0,0,0,1,0,3,0,0,0,9
org.apache.xerces.parsers.ObjectFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.opti.DefaultNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xml.serialize.XMLSerializer,0,1,0,1,0,0,0,0,0,1,0,0,0,3
org.apache.xerces.util.NamespaceSupport,0,0,0,0,0,0,0,3,1,3,0,0,0,7
org.apache.xml.serialize.BaseMarkupSerializer,0,3,2,1,0,0,0,0,0,0,0,0,0,6
org.apache.xml.serialize.ElementState,0,1,0,1,0,0,0,1,0,0,0,0,0,3
org.apache.xml.serialize.Method,0,0,0,0,0,0,0,0,0,0,0,0,0,0
